run,model,dish,path,terms,catalog_hits,free_text,hit_rate,rejected,seconds,error,source_recipe,phoenix_project,measured_at
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Tofu-Curry,chefkoch,12,10,2,0.833,0,31.7,,Curry-Gemüse mit Tofu,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Auberginen-Parmigiana,chefkoch,4,3,1,0.750,0,21.8,,Schnelle Auberginen-Parmigiana,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Bohnen-Burger,chefkoch,5,5,0,1.000,0,20.7,,Schnelle Bohnen-Burger,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Grünkern-Bratlinge,chefkoch,8,8,0,1.000,0,25.6,,Grünkern-Patty,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Spinatknödel,chefkoch,10,8,2,0.800,0,16.4,,Spinatknödel aus Südtirol,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Bienenstich,chefkoch,10,9,1,0.900,0,26.3,,Schneller  Bienenstich,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Brezeln,chefkoch,5,5,0,1.000,0,11.5,,"Berliner Ballen, Apfelringe, Brezel usw.",Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Zimtschnecken,chefkoch,10,8,2,0.800,0,29.2,,Zimtschnecken mit Frischkäse-Glasur,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Schwarzwälder Kirschtorte,chefkoch,12,8,4,0.667,1,23.9,,Schwarzwälder Kirschtorte,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Brownies,chefkoch,8,7,1,0.875,0,17.7,,American Double Choc Brownies,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Vollkornbrot,chefkoch,3,3,0,1.000,0,14.8,,Saftiges Vollkornbrot,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Bruschetta,chefkoch,3,3,0,1.000,0,14.1,,Bruschetta mit Tomaten und Knoblauch,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Eier in Senfsoße,chefkoch,11,10,1,0.909,0,18.5,,Eier in Senfsauce,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Gefüllte Zucchini,chefkoch,8,8,0,1.000,0,10.6,,Gefüllte Zucchini mit Hackfleisch und Käse,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Blumenkohl mit Butterbröseln,chefkoch,4,4,0,1.000,0,9.0,,Blumenkohl mit Butterbröseln und Käse überbacken,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Zwiebelsuppe,chefkoch,8,7,1,0.875,0,15.2,,Zwiebelsuppe nach Art der legendären Pariser Marktfrauen,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Lachs mit Dillsoße,chefkoch,7,6,1,0.857,0,16.7,,Gnocchi mit Räucherlachs-Dill-Soße,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Pfannkuchen,chefkoch,4,4,0,1.000,0,0.1,,Der perfekte Pfannkuchen - gelingt einfach immer,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Schnitzel,chefkoch,8,8,0,1.000,0,17.1,,Sahniges Putengeschnetzeltes,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Gulaschsuppe,chefkoch,21,15,6,0.714,0,41.8,,Gulaschsuppe im Kessel oder Topf,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Grießbrei,chefkoch,5,4,1,0.800,0,11.2,,Grießbrei von Großmutter,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Reibekuchen,chefkoch,4,4,0,1.000,0,9.1,,Großmutters Reibekuchen,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Tzatziki,chefkoch,3,3,0,1.000,0,9.1,,"Tzatziki, wie ich es aus Kreta mitgebracht habe",Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Curry,chefkoch,11,11,0,1.000,0,20.8,,Indisches Butter Chicken aus dem Ofen,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Nudeln,chefkoch,10,10,0,1.000,0,29.6,,"Spaghetti aglio, olio e peperoncino",Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Bowl,chefkoch,13,12,1,0.923,0,25.2,,Bulgur Buddha Bowl,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Kuchen,chefkoch,7,7,0,1.000,0,16.4,,Friedas genialer Hefezopf,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Pfanne,chefkoch,9,7,2,0.778,0,25.6,,Fluffy Buttermilk Pancakes,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Curry als ganzer Satz,chefkoch,11,11,0,1.000,0,30.1,,Indisches Butter Chicken aus dem Ofen,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Spaghetti Carbonara,chefkoch,5,4,1,0.800,0,17.6,,Carbonara wie bei der Mamma in Rom,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Spagetti Carbonara,chefkoch,5,4,1,0.800,0,10.2,,Koelkasts Spaghetti Carbonara,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Gnocci,chefkoch,10,10,0,1.000,0,21.8,,Saftiger Kürbis-Gnocchi-Auflauf,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Cesar Salad,chefkoch,11,9,2,0.818,0,21.8,,Cesar Salad-Wraps,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Kürbisuppe,chefkoch,10,10,0,1.000,0,24.0,,Kürbissuppe mit Ingwer und Kokosmilch,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Zaziki,chefkoch,3,3,0,1.000,0,15.0,,"Tzatziki, wie ich es aus Kreta mitgebracht habe",Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Knusperzwerg-Auflauf,chefkoch,11,9,2,0.818,0,21.6,,Gyros-Nudelauflauf in Metaxasoße,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Brummelbeer-Torte,chefkoch,6,6,0,1.000,0,12.5,,Der unglaublich cremige NY Cheese Cake,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Flitzepfanne Deluxe,chefkoch,5,5,0,1.000,0,10.4,,Burgerbuns Deluxe,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Kürbisrisotto,recipe,0,7,4,,0,13.3,,,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Tomatensuppe,recipe,0,5,0,,0,9.6,,,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-09-05-qwen-128,Qwen3.8-27B-Instruct,Nudelsalat,recipe,0,13,1,,0,17.5,,,Zettel Eval Qwen 128,2026-09-05T09:41:00
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Ratatouille,recipe,0,10,1,,0,0.1,,,Zettel Eval Qwen,2026-08-30 00:03:29
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,"Kartoffelsalat, und Spülmittel",recipe,0,5,5,,0,0.1,,,Zettel Eval Qwen,2026-08-30 00:03:27
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Quesadillas,recipe,0,3,1,,0,0.1,,,Zettel Eval Qwen,2026-08-30 00:03:06
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Kartoffelsalat,chefkoch,11,7,4,0.636,0,27.5,,Omas echter Berliner Kartoffelsalat,Zettel Eval Qwen,2026-08-30 00:02:59
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Quesadillas,chefkoch,4,3,1,0.750,0,12.4,,Spinat-Quesadillas,Zettel Eval Qwen,2026-08-30 00:02:53
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Ratatouille,chefkoch,13,11,2,0.846,1,45.9,,Ratatouille,Zettel Eval Qwen,2026-08-30 00:02:43
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Glibberschmarrn,llm,7,7,0,1.000,0,36.1,,,Zettel Eval Qwen,2026-08-30 00:02:30
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Zwuckelpfanne mit Gnubbeln,llm,5,5,0,1.000,0,30.1,,,Zettel Eval Qwen,2026-08-30 00:02:29
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Schrumpelfrikandel,llm,1,0,1,0.000,0,2.5,,,Zettel Eval Qwen,2026-08-30 00:02:26
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Cordon bleu,chefkoch,7,7,0,1.000,0,30.0,,Cordon bleu - das Original aus der Schweiz,Zettel Eval Qwen,2026-08-30 00:02:23
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Broccoliauflauf,chefkoch,5,5,0,1.000,0,20.1,,Brokkoliauflauf,Zettel Eval Qwen,2026-08-30 00:02:23
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Kartoffelpürree,chefkoch,11,10,1,0.909,0,45.8,,Schweinefilet auf Süßkartoffelpüree mit Lebkuchenjus und Rosenkohl,Zettel Eval Qwen,2026-08-30 00:02:21
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Spagetti Bolognese,chefkoch,11,10,1,0.909,0,47.1,,Die echte Sauce Bolognese,Zettel Eval Qwen,2026-08-30 00:02:21
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Käse-Lauch-Suppe,chefkoch,6,5,1,0.833,0,31.3,,Käse-Lauch-Suppe mit Hackfleisch,Zettel Eval Qwen,2026-08-30 00:01:49
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Käse Lauch Suppe,chefkoch,6,5,1,0.833,0,31.6,,Käse-Lauch-Suppe mit Hackfleisch,Zettel Eval Qwen,2026-08-30 00:01:49
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Nudeln mit Pesto,chefkoch,7,5,2,0.714,0,34.2,,Spaghetti mit Tomaten-Pesto,Zettel Eval Qwen,2026-08-30 00:01:48
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Salat,chefkoch,9,8,1,0.889,0,38.6,,KFC Coleslaw,Zettel Eval Qwen,2026-08-30 00:01:44
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Eintopf,chefkoch,11,10,1,0.909,0,45.9,,Erbseneintopf nach Bundeswehrrezept,Zettel Eval Qwen,2026-08-30 00:01:44
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Suppe,chefkoch,11,10,1,0.909,0,45.7,,Erbseneintopf nach Bundeswehrrezept,Zettel Eval Qwen,2026-08-30 00:01:40
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Salat,chefkoch,9,8,1,0.889,0,40.4,,KFC Coleslaw,Zettel Eval Qwen,2026-08-30 00:01:08
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Auflauf,chefkoch,10,8,2,0.800,0,42.0,,Gyros-Nudelauflauf in Metaxasoße,Zettel Eval Qwen,2026-08-30 00:01:07
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Hühnerfrikassee,chefkoch,11,8,3,0.727,0,43.1,,Hühnerfrikassee,Zettel Eval Qwen,2026-08-30 00:01:05
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Kaiserschmarrn,chefkoch,8,8,0,1.000,0,41.9,,Kaiserschmarrn - Tiroler Landgasthofrezept,Zettel Eval Qwen,2026-08-30 00:00:58
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Bratkartoffeln,chefkoch,2,2,0,1.000,0,8.5,,Knusprige Bratkartoffeln nach Muttis Rezept,Zettel Eval Qwen,2026-08-30 00:00:56
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Gulasch,chefkoch,15,8,7,0.533,0,57.3,,Hirschgulasch,Zettel Eval Qwen,2026-08-30 00:00:46
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Risotto,chefkoch,7,4,3,0.571,0,23.7,,Risotto alla milanese,Zettel Eval Qwen,2026-08-30 00:00:44
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Lasagne,chefkoch,13,13,0,1.000,0,60.4,,Vegetarische Spinat-Gemüse-Lasagne mit Tomatensoße,Zettel Eval Qwen,2026-08-30 00:00:44
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Lauchkuchen,chefkoch,5,5,0,1.000,0,21.4,,Lauchkuchen vom Blech,Zettel Eval Qwen,2026-08-30 00:00:36
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Gefüllte Paprika,chefkoch,9,9,0,1.000,0,38.0,,Gefüllte Paprika nach Uroma Susanne,Zettel Eval Qwen,2026-08-30 00:00:28
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Toast Hawaii,chefkoch,5,5,0,1.000,0,24.5,,Hawaii Toast,Zettel Eval Qwen,2026-08-30 00:00:19
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Petersilienpesto,chefkoch,6,5,1,0.833,0,26.9,,Petersilien-Pesto,Zettel Eval Qwen,2026-08-30 00:00:19
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Spargel mit Sauce Hollandaise,chefkoch,12,8,4,0.667,0,41.1,,"Spargel mit Sauce Hollandaise, gebratenem Schweinefilet und Kartoffelgratin",Zettel Eval Qwen,2026-08-30 00:00:15
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Knoblauchsuppe,chefkoch,8,5,3,0.625,0,26.8,,Knoblauchsuppe mit Parmesan,Zettel Eval Qwen,2026-08-30 00:00:09
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Marmorkuchen,chefkoch,10,10,0,1.000,0,40.7,,Marmor-Gugelhupf,Zettel Eval Qwen,2026-08-30 00:00:03
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Zwetschgendatschi,chefkoch,6,5,1,0.833,0,26.3,,Zwetschgendatschi mit Butterstreuseln,Zettel Eval Qwen,2026-08-29 23:59:52
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Waffeln,chefkoch,7,7,0,1.000,0,28.0,,Geheimes Waffelrezept,Zettel Eval Qwen,2026-08-29 23:59:51
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Pizzateig,chefkoch,6,5,1,0.833,0,26.6,,Knusprig dünne Pizza mit Chorizo und Mozzarella,Zettel Eval Qwen,2026-08-29 23:59:48
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Käsekuchen,chefkoch,10,9,1,0.900,0,40.5,,Russischer Zupfkuchen,Zettel Eval Qwen,2026-08-29 23:59:48
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Apfelkuchen,chefkoch,6,6,0,1.000,0,24.8,,Apfelkuchen mit Streuseln,Zettel Eval Qwen,2026-08-29 23:59:44
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Ofengemüse mit Feta,chefkoch,7,7,0,1.000,0,37.4,,Mediterranes Ofengemüse,Zettel Eval Qwen,2026-08-29 23:59:13
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Chili sin Carne,chefkoch,14,10,4,0.714,1,52.5,,"Vegetarisch-veganes Chili sin Carne ""SuperNova""",Zettel Eval Qwen,2026-08-29 23:59:10
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Falafel,chefkoch,8,7,1,0.875,0,37.0,,Hummus bi Tahina,Zettel Eval Qwen,2026-08-29 23:59:07
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Linsenbolognese,chefkoch,9,8,1,0.889,0,40.0,,Rote Linsen-Bolognese,Zettel Eval Qwen,2026-08-29 23:59:07
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Kichererbsencurry,chefkoch,11,9,2,0.818,0,45.0,,Kichererbsen-Curry Chana Masala,Zettel Eval Qwen,2026-08-29 23:59:07
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Gemüselasagne,chefkoch,13,13,0,1.000,0,61.2,,Vegetarische Spinat-Gemüse-Lasagne mit Tomatensoße,Zettel Eval Qwen,2026-08-29 23:58:47
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Okonomiyaki,chefkoch,8,6,2,0.750,0,35.2,,Okonomiyaki Osaka-Style,Zettel Eval Qwen,2026-08-29 23:58:32
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Massaman Curry,chefkoch,11,9,2,0.818,0,49.9,,Annas Massaman-Curry,Zettel Eval Qwen,2026-08-29 23:58:17
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Tom Kha Gai,chefkoch,13,8,5,0.615,0,53.2,,Tom Kha Gai - die berühmte Hühnersuppe mit Kokosmilch und Galgant,Zettel Eval Qwen,2026-08-29 23:58:16
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Ramen,chefkoch,15,11,4,0.733,1,58.8,,Ramen – Japanische Nudelsuppe mit Hühnerbrühe und Schweinefilet,Zettel Eval Qwen,2026-08-29 23:58:14
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Pad Thai,chefkoch,10,6,4,0.600,0,34.0,,Pad Thai,Zettel Eval Qwen,2026-08-29 23:58:12
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Bibimbap,chefkoch,8,7,1,0.875,0,23.5,,Bibimbap nach Art des Hauses,Zettel Eval Qwen,2026-08-29 23:58:08
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Pho Bo,chefkoch,19,11,8,0.579,1,69.0,,Pho Bo - Vietnamesische Rindfleischsuppe,Zettel Eval Qwen,2026-08-29 23:57:57
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Tortilla Espanola,chefkoch,2,2,0,1.000,0,15.5,,Tortilla Espanola,Zettel Eval Qwen,2026-08-29 23:57:52
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Quiche Lorraine,chefkoch,6,6,0,1.000,0,28.1,,Majas Quiche Lorraine in verschiedenen Variationen,Zettel Eval Qwen,2026-08-29 23:57:46
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Paella,chefkoch,12,8,4,0.667,0,40.0,,Paella mit Meeresfrüchten,Zettel Eval Qwen,2026-08-29 23:57:36
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Shakshuka,chefkoch,6,6,0,1.000,0,23.3,,Shakshuka,Zettel Eval Qwen,2026-08-29 23:57:34
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Gnocchi mit Salbeibutter,chefkoch,6,5,1,0.833,0,20.7,,Selbstgemachte Gnocchi in Salbei-Butter,Zettel Eval Qwen,2026-08-29 23:57:31
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Moussaka,chefkoch,12,11,1,0.917,0,45.1,,Moussaka,Zettel Eval Qwen,2026-08-29 23:57:31
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Chili con Carne,chefkoch,12,9,3,0.750,2,43.1,,Chili con Carne à la Benjo,Zettel Eval Qwen,2026-08-29 23:57:29
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Rotkohl,chefkoch,6,6,0,1.000,0,26.0,,"Blaukraut oder Rotkohl, klassisch",Zettel Eval Qwen,2026-08-29 23:57:08
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Sauerbraten,chefkoch,6,4,2,0.667,0,28.8,,Rindsschmorbraten mit Essig und Rahm,Zettel Eval Qwen,2026-08-29 23:57:02
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Königsberger Klopse,chefkoch,16,12,4,0.750,0,58.9,,Königsberger Klopse,Zettel Eval Qwen,2026-08-29 23:56:47
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Semmelknödel,chefkoch,5,5,0,1.000,0,21.1,,Serviettenknödel,Zettel Eval Qwen,2026-08-29 23:56:47
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Maultaschen,chefkoch,5,5,0,1.000,0,15.8,,Überbackene Maultaschen,Zettel Eval Qwen,2026-08-29 23:56:47
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Grünkohl mit Pinkel,chefkoch,10,7,3,0.700,0,42.1,,Grünkohl mit Pinkel nach Ammerländer Art,Zettel Eval Qwen,2026-08-29 23:56:47
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Frikadellen,chefkoch,13,8,5,0.615,0,44.4,,Omas beste Frikadellen,Zettel Eval Qwen,2026-08-29 23:56:46
2026-08-30-qwen-64,Qwen3.8-27B-Instruct,Rouladen,chefkoch,11,11,0,1.000,0,49.1,,Rinderrouladen klassisch,Zettel Eval Qwen,2026-08-29 23:56:46
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Ratatouille,recipe,0,0,12,,0,0.1,,,Zettel Eval Nemotron,2026-08-30 00:15:31
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Quesadillas,recipe,0,2,2,,0,0.1,,,Zettel Eval Nemotron,2026-08-30 00:15:30
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,"Kartoffelsalat, und Spülmittel",recipe,0,0,5,,0,0.1,,,Zettel Eval Nemotron,2026-08-30 00:15:29
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Kartoffelsalat,chefkoch,5,0,5,0.000,0,19.6,,Omas echter Berliner Kartoffelsalat,Zettel Eval Nemotron,2026-08-30 00:15:09
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Quesadillas,chefkoch,4,2,2,0.500,0,21.3,,Spinat-Quesadillas,Zettel Eval Nemotron,2026-08-30 00:15:09
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Ratatouille,chefkoch,13,0,13,0.000,0,23.3,,Ratatouille,Zettel Eval Nemotron,2026-08-30 00:15:07
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,"Glibberschmarrn, und Klopapier",llm,2,0,2,0.000,0,6.5,,,Zettel Eval Nemotron,2026-08-30 00:15:06
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Zwuckelpfanne mit Gnubbeln,llm,2,0,2,0.000,0,6.6,,,Zettel Eval Nemotron,2026-08-30 00:15:03
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Schrumpelfrikandel,llm,0,0,0,,0,3.5,,,Zettel Eval Nemotron,2026-08-30 00:14:59
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Cordon bleu,chefkoch,2,2,0,1.000,0,11.3,,Cordon bleu - das Original aus der Schweiz,Zettel Eval Nemotron,2026-08-30 00:14:57
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Broccoliauflauf,chefkoch,4,0,4,0.000,0,14.6,,Brokkoliauflauf,Zettel Eval Nemotron,2026-08-30 00:14:52
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Kartoffelpürree,chefkoch,3,2,1,0.667,0,21.9,,Schweinefilet auf Süßkartoffelpüree mit Lebkuchenjus und Rosenkohl,Zettel Eval Nemotron,2026-08-30 00:14:50
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Spagetti Bolognese,chefkoch,6,0,6,0.000,0,13.1,,Die echte Sauce Bolognese,Zettel Eval Nemotron,2026-08-30 00:14:44
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Käse-Lauch-Suppe,chefkoch,8,0,8,0.000,0,29.6,,Käse-Lauch-Suppe mit Hackfleisch,Zettel Eval Nemotron,2026-08-30 00:14:36
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Käse Lauch Suppe,chefkoch,7,0,7,0.000,0,53.4,,Käse-Lauch-Suppe mit Hackfleisch,Zettel Eval Nemotron,2026-08-30 00:14:34
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Nudeln mit Pesto,chefkoch,4,1,3,0.250,0,19.4,,Spaghetti mit Tomaten-Pesto,Zettel Eval Nemotron,2026-08-30 00:14:32
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Salat,chefkoch,4,1,3,0.250,0,27.7,,KFC Coleslaw,Zettel Eval Nemotron,2026-08-30 00:14:31
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Eintopf,chefkoch,12,0,12,0.000,0,24.9,,Erbseneintopf nach Bundeswehrrezept,Zettel Eval Nemotron,2026-08-30 00:14:25
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Suppe,chefkoch,12,0,12,0.000,0,21.9,,Erbseneintopf nach Bundeswehrrezept,Zettel Eval Nemotron,2026-08-30 00:14:22
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Salat,chefkoch,8,0,8,0.000,0,19.8,,KFC Coleslaw,Zettel Eval Nemotron,2026-08-30 00:14:16
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Auflauf,chefkoch,5,3,2,0.600,0,18.0,,Gyros-Nudelauflauf in Metaxasoße,Zettel Eval Nemotron,2026-08-30 00:14:16
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Hühnerfrikassee,chefkoch,13,0,13,0.000,0,12.0,,Hühnerfrikassee,Zettel Eval Nemotron,2026-08-30 00:14:10
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Kaiserschmarrn,chefkoch,10,0,10,0.000,0,29.2,,Kaiserschmarrn - Tiroler Landgasthofrezept,Zettel Eval Nemotron,2026-08-30 00:14:03
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Bratkartoffeln,chefkoch,3,2,1,0.667,0,26.2,,Knusprige Bratkartoffeln nach Muttis Rezept,Zettel Eval Nemotron,2026-08-30 00:13:59
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Gulasch,chefkoch,12,0,12,0.000,0,19.5,,Hirschgulasch,Zettel Eval Nemotron,2026-08-30 00:13:56
